type=image
path=/nfs/a1/userhome/xiehailun/workingdir/30_dataset
data=stimID,label
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/3.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/49.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/43.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/23.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/20.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/44.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/33.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/11.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/16.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/8.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/29.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/19.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/28.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/12.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/50.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/008/42.jpg,1
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/10.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/34.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/9.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/39.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/41.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/7.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/13.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/35.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/24.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/21.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/22.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/5.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/47.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/31.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/38.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/48.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/27.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/15.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/45.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/46.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/32.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/6.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/1.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/14.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/40.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/37.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/4.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/2.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/17.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/36.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/25.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/18.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/30.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/26.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/3.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/49.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/43.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/23.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/20.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/44.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/33.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/11.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/16.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/8.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/29.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/19.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/28.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/12.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/50.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/025/42.jpg,2
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/10.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/34.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/9.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/39.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/41.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/7.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/13.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/35.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/24.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/21.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/22.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/5.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/47.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/31.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/38.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/48.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/27.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/15.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/45.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/46.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/32.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/6.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/1.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/14.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/40.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/37.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/4.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/2.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/17.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/36.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/25.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/18.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/30.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/26.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/3.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/49.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/43.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/23.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/20.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/44.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/33.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/11.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/16.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/8.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/29.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/19.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/28.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/12.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/50.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/020/42.jpg,3
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/10.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/34.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/9.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/39.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/41.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/7.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/13.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/35.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/24.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/21.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/22.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/5.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/47.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/31.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/38.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/48.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/27.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/15.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/45.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/46.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/32.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/6.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/1.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/14.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/40.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/37.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/4.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/2.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/17.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/36.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/25.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/18.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/30.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/26.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/3.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/49.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/43.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/23.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/20.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/44.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/33.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/11.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/16.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/8.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/29.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/19.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/28.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/12.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/50.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/001/42.jpg,4
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/10.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/34.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/9.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/39.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/41.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/7.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/13.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/35.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/24.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/21.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/22.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/5.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/47.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/31.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/38.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/48.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/27.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/15.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/45.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/46.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/32.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/6.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/1.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/14.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/40.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/37.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/4.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/2.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/17.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/36.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/25.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/18.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/30.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/26.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/3.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/49.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/43.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/23.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/20.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/44.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/33.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/11.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/16.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/8.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/29.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/19.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/28.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/12.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/50.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/022/42.jpg,5
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/005/10.jpg,6
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/005/34.jpg,6
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/005/9.jpg,6
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/005/39.jpg,6
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/005/41.jpg,6
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/005/7.jpg,6
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/005/13.jpg,6
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/005/35.jpg,6
/nfs/a1/userhome/xiehailun/workingdir/30_dataset/face/rotation/005/24.jpg,6
